codigo_ocorrencia;codigo_ocorrencia1;codigo_ocorrencia2;codigo_ocorrencia3;codigo_ocorrencia4;ocorrencia_classificacao;ocorrencia_cidade;ocorrencia_uf;ocorrencia_pais;ocorrencia_dia;ocorrencia_hora;investigacao_aeronave_liberada;total_recomendacoes;total_aeronaves_envolvidas;ocorrencia_saida_pista
79220;79220;79220;79220;79220;INCIDENTE;SÃO PAULO;SP;BRASIL;09/03/2020;11:00:00;SIM;0;1;NÃO
79232;79232;79232;79232;79232;ACIDENTE;TABOÃO DA SERRA;SP;BRASIL;09/03/2020;19:50:00;SIM;0;1;NÃO
79251;79251;79251;79251;79251;INCIDENTE GRAVE;ITÁPOLIS;SP;BRASIL;09/03/2020;12:30:00;SIM;0;1;NÃO
79252;79252;79252;79252;79252;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;09/03/2020;23:20:00;SIM;0;1;NÃO
79253;79253;79253;79253;79253;INCIDENTE;IGUARAÇU;PR;BRASIL;09/03/2020;11:51:00;SIM;0;1;NÃO
79233;79233;79233;79233;79233;ACIDENTE;BAURU;SP;BRASIL;10/03/2020;19:30:00;SIM;1;1;NÃO
79249;79249;79249;79249;79249;INCIDENTE;CAMPINAS;SP;BRASIL;10/03/2020;23:51:00;NULL;0;1;NÃO
79250;79250;79250;79250;79250;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;10/03/2020;10:28:00;SIM;0;1;NÃO
79248;79248;79248;79248;79248;INCIDENTE GRAVE;BRAGANÇA PAULISTA;SP;BRASIL;12/03/2020;12:30:00;SIM;0;1;NÃO
79228;79228;79228;79228;79228;ACIDENTE;QUERÊNCIA;MT;BRASIL;13/03/2020;10:00:00;SIM;1;1;NÃO
79234;79234;79234;79234;79234;ACIDENTE;TEFÉ;AM;BRASIL;13/03/2020;08:30:00;SIM;0;1;NÃO
79247;79247;79247;79247;79247;INCIDENTE;SÃO PAULO;SP;BRASIL;14/03/2020;14:35:00;SIM;0;1;NÃO
79238;79238;79238;79238;79238;INCIDENTE;BELO HORIZONTE;MG;BRASIL;15/03/2020;15:19:00;SIM;0;1;NÃO
79246;79246;79246;79246;79246;INCIDENTE;CAMPINAS;SP;BRASIL;15/03/2020;01:35:00;SIM;0;1;NÃO
79237;79237;79237;79237;79237;INCIDENTE GRAVE;MACAPÁ;AP;BRASIL;16/03/2020;20:50:00;SIM;0;1;NÃO
79243;79243;79243;79243;79243;ACIDENTE;JACAREACANGA;PA;BRASIL;16/03/2020;18:19:00;NULL;0;1;NÃO
79288;79288;79288;79288;79288;INCIDENTE;GUARULHOS;SP;BRASIL;16/03/2020;14:40:00;SIM;0;1;NÃO
79235;79235;79235;79235;79235;ACIDENTE;GARUVA;SC;BRASIL;18/03/2020;14:00:00;SIM;0;1;NÃO
79236;79236;79236;79236;79236;INCIDENTE;PARÁ DE MINAS;MG;BRASIL;18/03/2020;11:00:00;SIM;0;1;NÃO
79242;79242;79242;79242;79242;INCIDENTE GRAVE;VILA RICA;MT;BRASIL;19/03/2020;13:30:00;SIM;0;1;NÃO
79245;79245;79245;79245;79245;INCIDENTE;RECIFE;PE;BRASIL;19/03/2020;01:04:00;SIM;0;1;NÃO
79244;79244;79244;79244;79244;INCIDENTE;GUARULHOS;SP;BRASIL;20/03/2020;16:29:00;SIM;0;1;NÃO
79265;79265;79265;79265;79265;ACIDENTE;SÃO FRANCISCO DO SUL;SC;BRASIL;21/03/2020;22:51:00;SIM;0;1;NÃO
79289;79289;79289;79289;79289;INCIDENTE;UBERLÂNDIA;MG;BRASIL;23/03/2020;13:00:00;SIM;0;1;NÃO
79314;79314;79314;79314;79314;INCIDENTE;CAMPINAS;SP;BRASIL;23/03/2020;12:45:00;SIM;0;1;NÃO
79256;79256;79256;79256;79256;ACIDENTE;ALTO PARNAÍBA;MA;BRASIL;24/03/2020;20:30:00;NULL;0;1;NÃO
79286;79286;79286;79286;79286;INCIDENTE;GUARULHOS;SP;BRASIL;24/03/2020;14:25:00;SIM;0;1;NÃO
79297;79297;79297;79297;79297;INCIDENTE;SANTARÉM;PA;BRASIL;25/03/2020;22:25:00;SIM;0;1;NÃO
79284;79284;79284;79284;79284;INCIDENTE;SOROCABA;SP;BRASIL;26/03/2020;09:00:00;SIM;0;1;NÃO
79257;79257;79257;79257;79257;ACIDENTE;SÃO FÉLIX DO XINGU;PA;BRASIL;27/03/2020;18:35:00;NULL;0;1;NÃO
79287;79287;79287;79287;79287;INCIDENTE;CUIABÁ;MT;BRASIL;31/03/2020;20:06:00;SIM;0;1;NÃO
79259;79259;79259;79259;79259;ACIDENTE;IBIRUBÁ;RS;BRASIL;01/04/2020;10:30:00;SIM;1;1;SIM
79275;79275;79275;79275;79275;INCIDENTE;SÃO VICENTE;SP;BRASIL;01/04/2020;20:30:00;SIM;0;1;NÃO
79276;79276;79276;79276;79276;INCIDENTE;ITAÍ;SP;BRASIL;01/04/2020;20:01:00;SIM;0;1;NÃO
79272;79272;79272;79272;79272;INCIDENTE GRAVE;FRUTAL;MG;BRASIL;03/04/2020;13:00:00;SIM;0;1;SIM
79273;79273;79273;79273;79273;INCIDENTE;SÃO PAULO;SP;BRASIL;03/04/2020;14:30:00;SIM;0;1;NÃO
79274;79274;79274;79274;79274;INCIDENTE;IMPERATRIZ;MA;BRASIL;03/04/2020;15:30:00;SIM;0;1;NÃO
79279;79279;79279;79279;79279;INCIDENTE;CURITIBA;PR;BRASIL;03/04/2020;12:28:00;SIM;0;1;NÃO
79263;79263;79263;79263;79263;ACIDENTE;NOVA MUTUM;MT;BRASIL;06/04/2020;09:30:00;SIM;0;1;NÃO
79278;79278;79278;79278;79278;INCIDENTE;LONDRINA;PR;BRASIL;06/04/2020;16:53:00;SIM;0;1;NÃO
79277;79277;79277;79277;79277;INCIDENTE;GOIANÉSIA DO PARÁ;PA;BRASIL;08/04/2020;11:00:00;SIM;0;1;NÃO
79283;79283;79283;79283;79283;INCIDENTE;SÃO PAULO;SP;BRASIL;09/04/2020;14:30:00;SIM;0;1;NÃO
79303;79303;79303;79303;79303;INCIDENTE;TAMBAÚ;SP;BRASIL;09/04/2020;13:00:00;SIM;0;1;NÃO
79281;79281;79281;79281;79281;ACIDENTE;IBITINGA;SP;BRASIL;11/04/2020;07:10:00;SIM;0;1;NÃO
79282;79282;79282;79282;79282;ACIDENTE;ITURAMA;MG;BRASIL;11/04/2020;12:20:00;NÃO;0;1;NÃO
79285;79285;79285;79285;79285;ACIDENTE;CAMPO VERDE;MT;BRASIL;13/04/2020;16:30:00;SIM;0;1;NÃO
79305;79305;79305;79305;79305;INCIDENTE GRAVE;BOA VISTA;RR;BRASIL;13/04/2020;20:52:00;SIM;0;1;NÃO
79304;79304;79304;79304;79304;INCIDENTE;JUNDIAÍ;SP;BRASIL;14/04/2020;20:25:00;SIM;0;1;NÃO
79296;79296;79296;79296;79296;INCIDENTE;CAMPO GRANDE;MS;BRASIL;15/04/2020;14:30:00;SIM;0;1;NÃO
79298;79298;79298;79298;79298;INCIDENTE;QUIRINÓPOLIS;GO;BRASIL;15/04/2020;18:35:00;SIM;0;1;NÃO
79309;79309;79309;79309;79309;ACIDENTE;RIO DE JANEIRO;RJ;BRASIL;17/04/2020;14:30:00;SIM;0;1;NÃO
79319;79319;79319;79319;79319;INCIDENTE;LONDRINA;PR;BRASIL;17/04/2020;20:50:00;SIM;0;1;NÃO
79299;79299;79299;79299;79299;INCIDENTE GRAVE;GUARANTÃ DO NORTE;MT;BRASIL;18/04/2020;23:00:00;SIM;0;1;NÃO
79301;79301;79301;79301;79301;ACIDENTE;BREJINHO DE NAZARÉ;TO;BRASIL;18/04/2020;13:30:00;SIM;1;1;NÃO
79307;79307;79307;79307;79307;INCIDENTE GRAVE;BURITIS;MG;BRASIL;18/04/2020;17:45:00;SIM;0;1;NÃO
79308;79308;79308;79308;79308;ACIDENTE;SÃO MATEUS DO MARANHÃO;MA;BRASIL;18/04/2020;13:00:00;SIM;0;1;NÃO
79327;79327;79327;79327;79327;ACIDENTE;BIRIGUI;SP;BRASIL;18/04/2020;20:00:00;SIM;0;1;NÃO
79300;79300;79300;79300;79300;INCIDENTE;SANTA RITA DO TRIVELATO;MT;BRASIL;21/04/2020;13:10:00;SIM;0;1;NÃO
79302;79302;79302;79302;79302;ACIDENTE;TOLEDO;PR;BRASIL;21/04/2020;20:21:00;SIM;0;1;NÃO
79315;79315;79315;79315;79315;ACIDENTE;COLÍDER;MT;BRASIL;21/04/2020;15:00:00;SIM;0;1;NÃO
79326;79326;79326;79326;79326;ACIDENTE;JAGUARÉ;ES;BRASIL;21/04/2020;18:00:00;SIM;0;1;NÃO
79313;79313;79313;79313;79313;INCIDENTE;SÃO PAULO;SP;BRASIL;22/04/2020;16:20:00;SIM;0;1;NÃO
79318;79318;79318;79318;79318;INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;24/04/2020;17:41:00;SIM;0;1;NÃO
79349;79349;79349;79349;79349;INCIDENTE;CURITIBA;PR;BRASIL;26/04/2020;13:00:00;SIM;0;1;NÃO
79657;79657;79657;79657;79657;INCIDENTE;UBERLÂNDIA;MG;BRASIL;26/04/2020;13:30:00;SIM;0;1;NÃO
79317;79317;79317;79317;79317;ACIDENTE;MANAUS;AM;BRASIL;27/04/2020;12:30:00;SIM;4;1;SIM
79316;79316;79316;79316;79316;INCIDENTE;ITAPERUNA;RJ;BRASIL;29/04/2020;07:30:00;SIM;0;1;NÃO
79321;79321;79321;79321;79321;INCIDENTE;GUARULHOS;SP;BRASIL;29/04/2020;14:45:00;SIM;0;1;NÃO
79324;79324;79324;79324;79324;INCIDENTE;BAURU;SP;BRASIL;30/04/2020;22:51:00;SIM;0;1;SIM
79330;79330;79330;79330;79330;INCIDENTE GRAVE;SÃO JOAQUIM DA BARRA;SP;BRASIL;30/04/2020;13:10:00;SIM;0;1;NÃO
79323;79323;79323;79323;79323;ACIDENTE;BLUMENAU;SC;BRASIL;01/05/2020;14:40:00;SIM;2;1;NÃO
79325;79325;79325;79325;79325;ACIDENTE;GOIÂNIA;GO;BRASIL;02/05/2020;20:30:00;SIM;0;1;NÃO
79328;79328;79328;79328;79328;INCIDENTE;LONDRINA;PR;BRASIL;05/05/2020;19:55:00;SIM;0;1;NÃO
79329;79329;79329;79329;79329;INCIDENTE GRAVE;FORTALEZA;CE;BRASIL;05/05/2020;20:46:00;SIM;2;1;NÃO
79355;79355;79355;79355;79355;INCIDENTE;LONDRINA;PR;BRASIL;10/05/2020;13:52:00;SIM;0;1;NÃO
79332;79332;79332;79332;79332;INCIDENTE GRAVE;GOIÂNIA;GO;BRASIL;11/05/2020;14:25:00;SIM;0;1;NÃO
79339;79339;79339;79339;79339;INCIDENTE GRAVE;BREVES;PA;BRASIL;11/05/2020;12:05:00;SIM;0;1;NÃO
79333;79333;79333;79333;79333;INCIDENTE GRAVE;CAÇU;GO;BRASIL;13/05/2020;15:00:00;SIM;0;1;NÃO
79345;79345;79345;79345;79345;ACIDENTE;VOTUPORANGA;SP;BRASIL;14/05/2020;21:40:00;SIM;0;1;NÃO
79338;79338;79338;79338;79338;INCIDENTE;IVINHEMA;MS;BRASIL;15/05/2020;09:40:00;SIM;0;1;NÃO
79346;79346;79346;79346;79346;ACIDENTE;ILHOTA;SC;BRASIL;15/05/2020;11:40:00;SIM;0;1;NÃO
79347;79347;79347;79347;79347;ACIDENTE;SÃO BENEDITO;CE;BRASIL;15/05/2020;21:35:00;SIM;0;1;NÃO
79357;79357;79357;79357;79357;INCIDENTE;SÃO PAULO;SP;BRASIL;15/05/2020;14:40:00;SIM;0;1;NÃO
79360;79360;79360;79360;79360;INCIDENTE;CURITIBA;PR;BRASIL;15/05/2020;11:48:00;SIM;0;1;NÃO
79340;79340;79340;79340;79340;ACIDENTE;LÁBREA;AM;BRASIL;16/05/2020;21:50:00;SIM;0;1;SIM
79350;79350;79350;79350;79350;INCIDENTE;RECIFE;PE;BRASIL;16/05/2020;17:20:00;SIM;0;1;NÃO
79359;79359;79359;79359;79359;ACIDENTE;MACATUBA;SP;BRASIL;17/05/2020;18:30:00;SIM;1;1;NÃO
79341;79341;79341;79341;79341;INCIDENTE GRAVE;VARGINHA;MG;BRASIL;18/05/2020;20:00:00;SIM;0;1;NÃO
79342;79342;79342;79342;79342;INCIDENTE;RECIFE;PE;BRASIL;18/05/2020;19:00:00;SIM;0;1;NÃO
79344;79344;79344;79344;79344;INCIDENTE;COARI;AM;BRASIL;18/05/2020;19:20:00;SIM;0;1;SIM
79361;79361;79361;79361;79361;INCIDENTE GRAVE;PACAJÁ;PA;BRASIL;19/05/2020;10:00:00;SIM;0;1;NÃO
79365;79365;79365;79365;79365;ACIDENTE;TIETÊ;SP;BRASIL;19/05/2020;10:40:00;SIM;2;1;NÃO
79356;79356;79356;79356;79356;INCIDENTE GRAVE;IRAUÇUBA;CE;BRASIL;22/05/2020;15:20:00;SIM;0;1;NÃO
79358;79358;79358;79358;79358;ACIDENTE;BELO HORIZONTE;MG;BRASIL;23/05/2020;11:12:00;SIM;0;1;SIM
79366;79366;79366;79366;79366;INCIDENTE;MATÃO;SP;BRASIL;25/05/2020;14:15:00;SIM;0;1;NÃO
79367;79367;79367;79367;79367;INCIDENTE;FLORIANÓPOLIS;SC;BRASIL;25/05/2020;19:45:00;SIM;0;1;NÃO
79454;79454;79454;79454;79454;INCIDENTE GRAVE;GUARAMIRIM;SC;BRASIL;25/05/2020;20:30:00;SIM;0;1;SIM
79351;79351;79351;79351;79351;INCIDENTE GRAVE;ITUMBIARA;GO;BRASIL;26/05/2020;10:30:00;SIM;0;1;NÃO
79363;79363;79363;79363;79363;INCIDENTE GRAVE;RIO DE JANEIRO;RJ;BRASIL;27/05/2020;15:16:00;SIM;0;1;NÃO
79378;79378;79378;79378;79378;INCIDENTE;PARÁ DE MINAS;MG;BRASIL;28/05/2020;16:30:00;SIM;0;1;NÃO
79368;79368;79368;79368;79368;INCIDENTE;BRASÍLIA;DF;BRASIL;30/05/2020;20:26:00;SIM;0;1;NÃO
79362;79362;79362;79362;79362;ACIDENTE;TIJUCAS;SC;BRASIL;31/05/2020;13:54:00;SIM;0;1;SIM
79371;79371;79371;79371;79371;INCIDENTE;CAMPINAS;SP;BRASIL;01/06/2020;12:50:00;SIM;0;1;NÃO
79372;79372;79372;79372;79372;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;03/06/2020;21:23:00;SIM;0;1;NÃO
79381;79381;79381;79381;79381;INCIDENTE;ARAÇATUBA;SP;BRASIL;04/06/2020;15:00:00;SIM;0;1;NÃO
79392;79392;79392;79392;79392;INCIDENTE;GUARULHOS;SP;BRASIL;05/06/2020;12:30:00;SIM;0;1;NÃO
79503;79503;79503;79503;79503;INCIDENTE;FORTALEZA;CE;BRASIL;05/06/2020;14:20:00;SIM;0;1;NÃO
79383;79383;79383;79383;79383;INCIDENTE;BELÉM;PA;BRASIL;08/06/2020;19:03:00;SIM;0;1;NÃO
79396;79396;79396;79396;79396;INCIDENTE;LONDRINA;PR;BRASIL;08/06/2020;16:47:00;SIM;0;1;NÃO
79380;79380;79380;79380;79380;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;09/06/2020;14:35:00;SIM;0;1;NÃO
79384;79384;79384;79384;79384;INCIDENTE;PORTO VELHO;RO;BRASIL;09/06/2020;01:30:00;SIM;0;1;NÃO
79385;79385;79385;79385;79385;INCIDENTE GRAVE;OURILÂNDIA DO NORTE;PA;BRASIL;09/06/2020;19:50:00;SIM;0;1;SIM
79395;79395;79395;79395;79395;INCIDENTE;GUARULHOS;SP;BRASIL;09/06/2020;12:05:00;SIM;0;1;NÃO
79400;79400;79400;79400;79400;INCIDENTE;IBIRAMA;SC;BRASIL;09/06/2020;14:00:00;SIM;0;1;NÃO
79386;79386;79386;79386;79386;INCIDENTE;BRAGANÇA PAULISTA;SP;BRASIL;10/06/2020;15:00:00;SIM;0;1;SIM
79405;79405;79405;79405;79405;ACIDENTE;DOURADOS;MS;BRASIL;10/06/2020;15:00:00;SIM;0;1;NÃO
79388;79388;79388;79388;79388;INCIDENTE;SÃO PAULO;SP;BRASIL;12/06/2020;23:41:00;SIM;0;1;NÃO
79391;79391;79391;79391;79391;INCIDENTE;SANTOS;SP;BRASIL;12/06/2020;19:30:00;SIM;0;1;NÃO
79397;79397;79397;79397;79397;ACIDENTE;CORRENTINA;BA;BRASIL;12/06/2020;09:10:00;SIM;3;1;NÃO
79399;79399;79399;79399;79399;INCIDENTE;BAURU;SP;BRASIL;12/06/2020;17:35:00;SIM;0;1;NÃO
79393;79393;79393;79393;79393;INCIDENTE;LÁBREA;AM;BRASIL;14/06/2020;16:00:00;SIM;0;1;NÃO
79404;79404;79404;79404;79404;ACIDENTE;TANGARÁ DA SERRA;MT;BRASIL;14/06/2020;12:35:00;SIM;0;1;NÃO
79398;79398;79398;79398;79398;INCIDENTE;BAURU;SP;BRASIL;15/06/2020;18:20:00;SIM;0;1;NÃO
79402;79402;79402;79402;79402;INCIDENTE GRAVE;CAMPO MAGRO;PR;BRASIL;17/06/2020;18:30:00;SIM;0;1;NÃO
79472;79472;79472;79472;79472;INCIDENTE;ALTO ALEGRE;RR;BRASIL;17/06/2020;22:10:00;SIM;0;1;NÃO
79403;79403;79403;79403;79403;INCIDENTE GRAVE;PAULÍNIA;SP;BRASIL;18/06/2020;16:17:00;SIM;0;1;NÃO
79407;79407;79407;79407;79407;ACIDENTE;SÃO DESIDÉRIO;BA;BRASIL;20/06/2020;16:30:00;SIM;0;1;NÃO
79412;79412;79412;79412;79412;INCIDENTE GRAVE;QUADRA;SP;BRASIL;20/06/2020;20:00:00;SIM;0;1;NÃO
79406;79406;79406;79406;79406;INCIDENTE;SOROCABA;SP;BRASIL;21/06/2020;14:15:00;SIM;0;1;NÃO
79420;79420;79420;79420;79420;INCIDENTE;LONDRINA;PR;BRASIL;21/06/2020;22:07:00;SIM;0;1;NÃO
79415;79415;79415;79415;79415;INCIDENTE;CAMARAGIBE;PE;BRASIL;23/06/2020;16:00:00;SIM;0;1;NÃO
79434;79434;79434;79434;79434;INCIDENTE;VITÓRIA;ES;BRASIL;23/06/2020;02:00:00;SIM;0;1;NÃO
79414;79414;79414;79414;79414;ACIDENTE;BIRITIBA-MIRIM;SP;BRASIL;24/06/2020;13:50:00;SIM;0;1;SIM
79419;79419;79419;79419;79419;INCIDENTE;GUARAPUAVA;PR;BRASIL;24/06/2020;17:25:00;SIM;0;1;NÃO
79429;79429;79429;79429;79429;ACIDENTE;ARAPONGAS;PR;BRASIL;26/06/2020;19:30:00;SIM;0;1;NÃO
79425;79425;79425;79425;79425;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;30/06/2020;14:25:00;SIM;0;1;NÃO
79427;79427;79427;79427;79427;INCIDENTE;VITÓRIA;ES;BRASIL;30/06/2020;15:30:00;SIM;0;1;NÃO
79422;79422;79422;79422;79422;INCIDENTE;NATAL;RN;BRASIL;01/07/2020;13:40:00;SIM;0;1;NÃO
79432;79432;79432;79432;79432;ACIDENTE;RESERVA;PR;BRASIL;02/07/2020;18:30:00;SIM;0;1;NÃO
79423;79423;79423;79423;79423;ACIDENTE;CAJATI;SP;BRASIL;04/07/2020;12:05:00;SIM;2;1;NÃO
79444;79444;79444;79444;79444;INCIDENTE;NAVEGANTES;SC;BRASIL;04/07/2020;11:29:00;SIM;0;1;NÃO
79424;79424;79424;79424;79424;INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;05/07/2020;20:16:00;SIM;0;1;NÃO
79430;79430;79430;79430;79430;ACIDENTE;RIO DE JANEIRO;RJ;BRASIL;06/07/2020;17:40:00;NÃO;0;1;NÃO
79428;79428;79428;79428;79428;INCIDENTE;CAMPINAS;SP;BRASIL;07/07/2020;10:06:00;SIM;0;1;NÃO
79431;79431;79431;79431;79431;INCIDENTE;GUARULHOS;SP;BRASIL;07/07/2020;13:40:00;SIM;0;1;NÃO
79437;79437;79437;79437;79437;ACIDENTE;SÃO PAULO;SP;BRASIL;08/07/2020;21:09:00;SIM;0;1;NÃO
79436;79436;79436;79436;79436;ACIDENTE;GUARULHOS;SP;BRASIL;09/07/2020;20:30:00;SIM;0;1;NÃO
79490;79490;79490;79490;79490;ACIDENTE;SÃO JOÃO DO CAIUÁ;PR;BRASIL;09/07/2020;18:30:00;SIM;0;1;NÃO
79438;79438;79438;79438;79438;INCIDENTE GRAVE;CURRALINHO;PA;BRASIL;10/07/2020;13:00:00;SIM;0;1;SIM
79440;79440;79440;79440;79440;INCIDENTE;SAPEZAL;MT;BRASIL;10/07/2020;21:15:00;SIM;0;1;NÃO
79439;79439;79439;79439;79439;INCIDENTE GRAVE;PIRACICABA;SP;BRASIL;11/07/2020;19:50:00;SIM;0;2;NÃO
79441;79441;79441;79441;79441;INCIDENTE;CURITIBA;PR;BRASIL;12/07/2020;16:14:00;SIM;0;3;NÃO
79445;79445;79445;79445;79445;ACIDENTE;ALTA FLORESTA D'OESTE;RO;BRASIL;16/07/2020;18:30:00;SIM;0;1;NÃO
79446;79446;79446;79446;79446;ACIDENTE;ÁLVARES MACHADO;SP;BRASIL;16/07/2020;13:30:00;SIM;0;1;NÃO
79447;79447;79447;79447;79447;ACIDENTE;NÃO IDENTIFICADA;RO;BRASIL;19/07/2020;13:30:00;SIM;0;1;NÃO
79448;79448;79448;79448;79448;INCIDENTE;CHAPADÃO DO SUL;MS;BRASIL;20/07/2020;16:30:00;SIM;0;1;SIM
79451;79451;79451;79451;79451;ACIDENTE;IBIÚNA;SP;BRASIL;20/07/2020;18:00:00;SIM;0;1;NÃO
79449;79449;79449;79449;79449;ACIDENTE;PATROCÍNIO;MG;BRASIL;21/07/2020;00:00:00;SIM;0;1;NÃO
79450;79450;79450;79450;79450;INCIDENTE;MANAUS;AM;BRASIL;21/07/2020;20:00:00;SIM;0;1;NÃO
79453;79453;79453;79453;79453;INCIDENTE;VITÓRIA;ES;BRASIL;21/07/2020;19:50:00;SIM;0;1;NÃO
79727;79727;79727;79727;79727;INCIDENTE;CAMPINAS;SP;BRASIL;21/07/2020;19:00:00;SIM;0;1;NÃO
79458;79458;79458;79458;79458;ACIDENTE;SÃO JOÃO DEL REI;MG;BRASIL;22/07/2020;10:56:00;SIM;0;1;NÃO
79455;79455;79455;79455;79455;ACIDENTE;ITAMARATI;AM;BRASIL;23/07/2020;17:30:00;SIM;0;1;NÃO
79457;79457;79457;79457;79457;ACIDENTE;GUABIRUBA;SC;BRASIL;25/07/2020;13:30:00;SIM;0;1;NÃO
79498;79498;79498;79498;79498;INCIDENTE GRAVE;PICOS;PI;BRASIL;25/07/2020;18:50:00;SIM;0;1;SIM
79471;79471;79471;79471;79471;INCIDENTE;GUARULHOS;SP;BRASIL;26/07/2020;13:00:00;SIM;0;1;NÃO
79460;79460;79460;79460;79460;ACIDENTE;BRASÍLIA;DF;BRASIL;30/07/2020;13:35:00;SIM;0;1;NÃO
79470;79470;79470;79470;79470;INCIDENTE;SANTARÉM;PA;BRASIL;30/07/2020;17:13:00;SIM;0;1;NÃO
79461;79461;79461;79461;79461;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;31/07/2020;14:02:00;SIM;0;1;NÃO
79468;79468;79468;79468;79468;INCIDENTE;BELÉM;PA;BRASIL;31/07/2020;12:20:00;SIM;0;1;NÃO
79465;79465;79465;79465;79465;INCIDENTE GRAVE;CURITIBA;PR;BRASIL;02/08/2020;20:30:00;SIM;0;1;SIM
79466;79466;79466;79466;79466;INCIDENTE GRAVE;BAURU;SP;BRASIL;03/08/2020;18:20:00;SIM;0;1;NÃO
79467;79467;79467;79467;79467;INCIDENTE GRAVE;SALVADOR;BA;BRASIL;03/08/2020;20:10:00;SIM;0;1;NÃO
79477;79477;79477;79477;79477;INCIDENTE;CONFINS;MG;BRASIL;03/08/2020;02:13:00;SIM;0;1;NÃO
79469;79469;79469;79469;79469;INCIDENTE;PORTO VELHO;RO;BRASIL;04/08/2020;01:57:00;SIM;0;1;NÃO
79474;79474;79474;79474;79474;INCIDENTE GRAVE;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;06/08/2020;20:55:00;SIM;0;1;SIM
79478;79478;79478;79478;79478;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;06/08/2020;09:25:00;SIM;0;1;NÃO
79484;79484;79484;79484;79484;ACIDENTE;GURUPI;TO;BRASIL;08/08/2020;13:20:00;SIM;0;1;NÃO
79475;79475;79475;79475;79475;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;09/08/2020;12:10:00;SIM;0;1;NÃO
79486;79486;79486;79486;79486;ACIDENTE;SINOP;MT;BRASIL;09/08/2020;12:00:00;SIM;0;1;NÃO
79479;79479;79479;79479;79479;INCIDENTE;JUNDIAÍ;SP;BRASIL;10/08/2020;21:00:00;SIM;0;1;NÃO
79487;79487;79487;79487;79487;INCIDENTE;BELO HORIZONTE;MG;BRASIL;11/08/2020;15:30:00;SIM;0;1;NÃO
79481;79481;79481;79481;79481;INCIDENTE;BELÉM;PA;BRASIL;12/08/2020;14:19:00;SIM;0;1;NÃO
79482;79482;79482;79482;79482;INCIDENTE;SÃO PAULO;SP;BRASIL;12/08/2020;14:20:00;SIM;0;1;NÃO
79485;79485;79485;79485;79485;INCIDENTE;MACAPÁ;AP;BRASIL;12/08/2020;16:33:00;SIM;0;1;NÃO
79483;79483;79483;79483;79483;INCIDENTE GRAVE;JUNDIAÍ;SP;BRASIL;13/08/2020;11:50:00;SIM;0;1;SIM
79491;79491;79491;79491;79491;INCIDENTE GRAVE;ANÁPOLIS;GO;BRASIL;13/08/2020;13:00:00;SIM;0;1;NÃO
79488;79488;79488;79488;79488;INCIDENTE GRAVE;ITIRAPINA;SP;BRASIL;15/08/2020;23:40:00;SIM;0;1;NÃO
79489;79489;79489;79489;79489;INCIDENTE GRAVE;SANTA CRUZ DO SUL;RS;BRASIL;15/08/2020;13:23:00;SIM;0;1;NÃO
79492;79492;79492;79492;79492;INCIDENTE;PRIMAVERA DO LESTE;MT;BRASIL;15/08/2020;20:00:00;SIM;0;1;NÃO
79496;79496;79496;79496;79496;INCIDENTE;BELO HORIZONTE;MG;BRASIL;15/08/2020;19:00:00;SIM;0;1;NÃO
79522;79522;79522;79522;79522;INCIDENTE;FLORIANÓPOLIS;SC;BRASIL;17/08/2020;16:25:00;SIM;0;1;NÃO
79493;79493;79493;79493;79493;ACIDENTE;UNAÍ;MG;BRASIL;18/08/2020;20:20:00;SIM;0;1;NÃO
79497;79497;79497;79497;79497;ACIDENTE;SÃO DESIDÉRIO;BA;BRASIL;20/08/2020;18:20:00;SIM;2;1;NÃO
79499;79499;79499;79499;79499;INCIDENTE;RECIFE;PE;BRASIL;20/08/2020;04:10:00;SIM;0;1;NÃO
79495;79495;79495;79495;79495;ACIDENTE;MACAPÁ;AP;BRASIL;21/08/2020;20:15:00;SIM;0;1;NÃO
79500;79500;79500;79500;79500;INCIDENTE;CURITIBA;PR;BRASIL;22/08/2020;17:15:00;SIM;0;1;SIM
79514;79514;79514;79514;79514;INCIDENTE;SÃO PAULO;SP;BRASIL;23/08/2020;13:35:00;SIM;0;1;NÃO
79502;79502;79502;79502;79502;ACIDENTE;NOBRES;MT;BRASIL;24/08/2020;15:30:00;SIM;0;1;NÃO
79507;79507;79507;79507;79507;INCIDENTE;CAMPINAS;SP;BRASIL;24/08/2020;13:15:00;SIM;0;1;NÃO
79501;79501;79501;79501;79501;INCIDENTE;CURITIBA;PR;BRASIL;25/08/2020;18:52:00;SIM;0;1;NÃO
79508;79508;79508;79508;79508;INCIDENTE;BOA VISTA;RR;BRASIL;25/08/2020;21:10:00;SIM;0;1;NÃO
