codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista
49117,49117,49117,49117,49117,INCIDENTE GRAVE,GOIÂNIA,GO,SBNV,06/07/2013,15:25:00,SIM,FINALIZADA,0,1,NÃO
47422,47422,47422,47422,47422,ACIDENTE,LUZIÂNIA,GO,SWUZ,07/04/2013,16:50:00,***,FINALIZADA,0,1,NÃO
46564,46564,46564,46564,46564,ACIDENTE,GOIÂNIA,GO,SBNV,03/11/2012,16:50:00,SIM,FINALIZADA,0,1,NÃO
53504,53504,53504,53504,53504,INCIDENTE,GOIÂNIA,GO,SBGO,07/10/2015,10:54:00,***,FINALIZADA,0,1,NÃO
45804,45804,45804,45804,45804,INCIDENTE,GOIÂNIA,GO,****,25/04/2012,09:20:00,***,FINALIZADA,0,1,NÃO
51320,51320,51320,51320,51320,INCIDENTE,ANÁPOLIS,GO,****,24/03/2014,18:45:00,***,FINALIZADA,0,1,NÃO
51591,51591,51591,51591,51591,INCIDENTE,GOIÂNIA,GO,SBGO,24/06/2014,21:00:00,***,FINALIZADA,0,1,NÃO
78776,78776,78776,78776,78776,ACIDENTE,BURITI ALEGRE,GO,****,25/08/2019,00:30:00,SIM,FINALIZADA,0,1,NÃO
78890,78890,78890,78890,78890,INCIDENTE,GOIÂNIA,GO,*****,07/08/2019,14:20:00,SIM,FINALIZADA,0,1,NÃO
78640,78640,78640,78640,78640,ACIDENTE,ABADIA DE GOIÁS,GO,****,07/04/2019,20:00:00,SIM,FINALIZADA,0,1,NÃO
79992,79992,79992,79992,79992,ACIDENTE,PIRACANJUBA,GO,****,23/03/2021,13:00:00,SIM,ATIVA,0,1,NÃO
66759,66759,66759,66759,66759,INCIDENTE,BARRO ALTO,GO,****,30/12/2016,20:30:00,SIM,FINALIZADA,0,1,NÃO
79096,79096,79096,79096,79096,INCIDENTE,GOIÂNIA,GO,SBNV,30/01/2020,13:00:00,SIM,FINALIZADA,0,1,NÃO
52943,52943,52943,52943,52943,INCIDENTE,GOIÂNIA,GO,SBNV,20/01/2014,11:45:00,***,FINALIZADA,0,2,NÃO
47966,47966,47966,47966,47966,ACIDENTE,JATAÍ,GO,****,03/05/2013,14:37:00,***,FINALIZADA,2,1,NÃO
77206,77206,77206,77206,77206,INCIDENTE GRAVE,EDÉIA,GO,****,27/12/2017,09:15:00,SIM,FINALIZADA,0,1,NÃO
53376,53376,53376,53376,53376,ACIDENTE,RIO VERDE,GO,****,19/07/2015,00:15:00,SIM,FINALIZADA,1,1,NÃO
78428,78428,78428,78428,78428,INCIDENTE,PIRENÓPOLIS,GO,****,12/01/2019,14:20:00,SIM,FINALIZADA,0,1,NÃO
46865,46865,46865,46865,46865,INCIDENTE GRAVE,GOIÂNIA,GO,SBGO,25/01/2013,13:55:00,***,FINALIZADA,1,1,NÃO
53635,53635,53635,53635,53635,INCIDENTE,GOIÂNIA,GO,SBGO,30/11/2015,12:22:00,***,FINALIZADA,0,1,NÃO
49618,49618,49618,49618,49618,INCIDENTE GRAVE,GOIÂNIA,GO,SBGO,31/08/2013,12:21:00,SIM,FINALIZADA,4,1,NÃO
78099,78099,78099,78099,78099,ACIDENTE,PLANALTINA,GO,****,01/08/2018,17:30:00,SIM,ATIVA,0,1,NÃO
65255,65255,65255,65255,65255,ACIDENTE,CORUMBAÍBA,GO,****,29/05/2016,16:30:00,SIM,FINALIZADA,0,1,NÃO
80458,80458,80458,80458,80458,ACIDENTE,JATAÍ,GO,####,30/12/2021,20:30:00,SIM,ATIVA,0,1,NÃO
45935,45935,45935,45935,45935,INCIDENTE,GOIÂNIA,GO,SBGO,20/06/2012,09:10:00,***,FINALIZADA,0,1,NÃO
51534,51534,51534,51534,51534,ACIDENTE,ARUANÃ,GO,SWNH,13/06/2014,10:47:00,SIM,FINALIZADA,3,1,SIM
79039,79039,79039,79039,79039,INCIDENTE GRAVE,GOIÂNIA,GO,SBGO,16/12/2019,12:20:00,SIM,FINALIZADA,0,1,NÃO
51735,51735,51735,51735,51735,INCIDENTE,GOIÂNIA,GO,SBGO,16/07/2014,19:58:00,***,FINALIZADA,0,1,NÃO
52981,52981,52981,52981,52981,ACIDENTE,LUZIÂNIA,GO,****,10/01/2015,21:04:00,***,FINALIZADA,0,1,NÃO
46110,46110,46110,46110,46110,INCIDENTE,GOIÂNIA,GO,SBGO,03/07/2012,09:01:00,***,FINALIZADA,0,1,NÃO
51159,51159,51159,51159,51159,INCIDENTE,GOIÂNIA,GO,SBGO,31/01/2014,20:37:00,***,FINALIZADA,0,1,NÃO
45778,45778,45778,45778,45778,INCIDENTE,GOIÂNIA,GO,SBGO,19/04/2012,21:45:00,***,FINALIZADA,0,1,NÃO
79738,79738,79738,79738,79738,INCIDENTE,ITUMBIARA,GO,*****,16/12/2020,20:30:00,SIM,FINALIZADA,0,1,NÃO
46707,46707,46707,46707,46707,INCIDENTE,GOIÂNIA,GO,SBGO,02/12/2012,16:01:00,***,FINALIZADA,0,1,NÃO
52271,52271,52271,52271,52271,ACIDENTE,GOIANIRA,GO,****,23/08/2014,13:30:00,SIM,FINALIZADA,1,1,NÃO
78975,78975,78975,78975,78975,INCIDENTE,GOIÂNIA,GO,SBGO,17/10/2019,22:00:00,NULL,FINALIZADA,0,1,NÃO
46349,46349,46349,46349,46349,INCIDENTE,GOIÂNIA,GO,SBGO,23/08/2012,00:00:00,***,FINALIZADA,0,1,NÃO
77663,77663,77663,77663,77663,ACIDENTE,INACIOLÂNDIA,GO,****,26/01/2018,12:20:00,SIM,FINALIZADA,1,1,SIM
79186,79186,79186,79186,79186,INCIDENTE GRAVE,RIO VERDE,GO,****,18/02/2020,11:40:00,SIM,FINALIZADA,0,1,NÃO
66557,66557,66557,66557,66557,INCIDENTE GRAVE,GOIÂNIA,GO,****,24/03/2017,11:40:00,SIM,FINALIZADA,0,1,NÃO
65572,65572,65572,65572,65572,INCIDENTE,GOIÂNIA,GO,SBGO,25/08/2016,00:00:00,SIM,FINALIZADA,0,1,NÃO
78619,78619,78619,78619,78619,ACIDENTE,MONTIVIDIU,GO,****,24/03/2019,17:00:00,SIM,FINALIZADA,2,1,NÃO
45390,45390,45390,45390,45390,ACIDENTE,CACHOEIRA DOURADA,GO,****,20/01/2012,21:00:00,SIM,FINALIZADA,0,1,NÃO
65934,65934,65934,65934,65934,ACIDENTE,JATAÍ,GO,SWJW,28/10/2016,18:00:00,SIM,ATIVA,0,1,NÃO
78342,78342,78342,78342,78342,ACIDENTE,CALDAS NOVAS,GO,****,27/11/2018,10:40:00,SIM,ATIVA,0,1,NÃO
77354,77354,77354,77354,77354,ACIDENTE,GOIÁS,GO,****,10/11/2017,16:27:00,SIM,FINALIZADA,1,1,NÃO
52812,52812,52812,52812,52812,ACIDENTE,SÃO MATEUS,ES,SNMX,30/11/2014,19:18:00,***,NULL,0,1,NÃO
78882,78882,78882,78882,78882,INCIDENTE GRAVE,JAGUARÉ,ES,*****,01/08/2019,12:30:00,SIM,FINALIZADA,0,1,NÃO
66414,66414,66414,66414,66414,INCIDENTE,COLATINA,ES,SNCX,13/02/2017,12:30:00,SIM,FINALIZADA,0,1,NÃO
78108,78108,78108,78108,78108,ACIDENTE,DOMINGOS MARTINS,ES,****,10/08/2018,19:18:00,SIM,ATIVA,0,1,NÃO
53238,53238,53238,53238,53238,INCIDENTE,SERRA,ES,****,13/03/2015,11:30:00,***,FINALIZADA,0,1,NÃO
53272,53272,53272,53272,53272,INCIDENTE GRAVE,GUARAPARI,ES,SIVU,24/05/2015,14:48:00,***,NULL,0,1,NÃO
49632,49632,49632,49632,49632,INCIDENTE,VILA VELHA,ES,SIVU,04/09/2013,13:30:00,***,FINALIZADA,0,1,NÃO
51885,51885,51885,51885,51885,INCIDENTE,VITÓRIA,ES,SBVT,27/03/2013,15:33:00,***,FINALIZADA,0,1,NÃO
65831,65831,65831,65831,65831,INCIDENTE,VITÓRIA,ES,SBVT,13/03/2016,21:47:00,SIM,FINALIZADA,0,1,NÃO
79088,79088,79088,79088,79088,INCIDENTE,VITÓRIA,ES,SBVT,17/07/2019,01:03:00,***,FINALIZADA,0,1,NÃO
79427,79427,79427,79427,79427,INCIDENTE,VITÓRIA,ES,SBVT,30/06/2020,15:30:00,SIM,FINALIZADA,0,1,NÃO
80018,80018,80018,80018,80018,INCIDENTE,VITÓRIA,ES,SBVT,08/04/2021,19:05:00,SIM,FINALIZADA,0,1,NÃO
50549,50549,50549,50549,50549,INCIDENTE,VITÓRIA,ES,****,22/11/2013,13:05:00,***,FINALIZADA,0,1,NÃO
80121,80121,80121,80121,80121,INCIDENTE,VITÓRIA,ES,SBVT,08/06/2021,02:40:00,SIM,FINALIZADA,0,1,NÃO
51132,51132,51132,51132,51132,INCIDENTE,VITÓRIA,ES,SBVT,14/01/2014,10:00:00,***,FINALIZADA,0,1,NÃO
46695,46695,46695,46695,46695,INCIDENTE,VITÓRIA,ES,SBVT,03/10/2012,19:40:00,***,FINALIZADA,0,1,NÃO
80465,80465,80465,80465,80465,INCIDENTE,VITÓRIA,ES,SBVT,21/12/2021,22:25:00,SIM,FINALIZADA,0,1,NÃO
79326,79326,79326,79326,79326,ACIDENTE,JAGUARÉ,ES,****,21/04/2020,18:00:00,SIM,ATIVA,0,1,NÃO
78868,78868,78868,78868,78868,INCIDENTE,VITÓRIA,ES,*****,07/07/2019,12:00:00,SIM,FINALIZADA,0,1,NÃO
65765,65765,65765,65765,65765,INCIDENTE,ARACRUZ,ES,SIFV,16/09/2016,02:30:00,SIM,FINALIZADA,0,1,NÃO
77653,77653,77653,77653,77653,ACIDENTE,VILA VELHA,ES,SIVU,21/01/2018,15:40:00,SIM,FINALIZADA,1,1,SIM
50433,50433,50433,50433,50433,INCIDENTE,BAIXO GUANDU,ES,SNBG,28/12/2013,12:45:00,***,FINALIZADA,0,1,NÃO
46616,46616,46616,46616,46616,INCIDENTE,VITÓRIA,ES,SBVT,20/11/2012,10:34:00,***,FINALIZADA,0,1,NÃO
48757,48757,48757,48757,48757,INCIDENTE,ALFREDO CHAVES,ES,****,08/06/2013,21:11:00,***,FINALIZADA,0,1,NÃO
48078,48078,48078,48078,48078,INCIDENTE,VITÓRIA,ES,SBVT,29/04/2013,02:15:00,***,FINALIZADA,0,1,NÃO
53260,53260,53260,53260,53260,ACIDENTE,AFONSO CLÁUDIO,ES,****,08/05/2015,11:27:00,***,NULL,0,1,NÃO
49617,49617,49617,49617,49617,INCIDENTE GRAVE,CACHOEIRO DE ITAPEMIRIM,ES,SNKI,31/08/2013,13:00:00,SIM,FINALIZADA,0,1,NÃO
53210,53210,53210,53210,53210,INCIDENTE,VITÓRIA,ES,SBVT,04/04/2015,16:25:00,***,FINALIZADA,0,1,NÃO
78455,78455,78455,78455,78455,ACIDENTE,JAGUARÉ,ES,****,21/01/2019,12:00:00,SIM,FINALIZADA,1,1,NÃO
45850,45850,45850,45850,45850,INCIDENTE,SERRA,ES,****,02/05/2012,19:09:00,***,FINALIZADA,0,1,NÃO
46106,46106,46106,46106,46106,INCIDENTE,VITÓRIA,ES,SBVT,22/06/2012,12:28:00,***,FINALIZADA,0,1,NÃO
78266,78266,78266,78266,78266,INCIDENTE,VITÓRIA,ES,SBVT,22/10/2018,21:33:00,SIM,FINALIZADA,0,1,NÃO
80164,80164,80164,80164,80164,ACIDENTE,GUARAPARI,ES,SNGA,04/07/2021,13:32:00,NÃO,ATIVA,0,1,NÃO
77492,77492,77492,77492,77492,INCIDENTE,VITÓRIA,ES,SBVT,24/09/2017,17:07:00,SIM,FINALIZADA,0,1,NÃO
66432,66432,66432,66432,66432,INCIDENTE GRAVE,VITÓRIA,ES,****,21/02/2017,11:47:00,NULL,FINALIZADA,12,1,NÃO
77323,77323,77323,77323,77323,INCIDENTE,VITÓRIA,ES,SBVT,18/11/2017,21:59:00,SIM,FINALIZADA,0,1,NÃO
46359,46359,46359,46359,46359,INCIDENTE,VITÓRIA,ES,SBVT,18/09/2012,17:00:00,***,FINALIZADA,0,1,NÃO
80262,80262,80262,80262,80262,INCIDENTE GRAVE,VILA VELHA,ES,SIVU,28/08/2021,15:15:00,SIM,FINALIZADA,0,1,SIM
79434,79434,79434,79434,79434,INCIDENTE,VITÓRIA,ES,****,23/06/2020,02:00:00,SIM,FINALIZADA,0,1,NÃO
45947,45947,45947,45947,45947,INCIDENTE,VITÓRIA,ES,****,20/06/2012,14:30:00,***,FINALIZADA,0,1,NÃO
77595,77595,77595,77595,77595,INCIDENTE GRAVE,VILA VELHA,ES,****,27/08/2017,19:00:00,SIM,NULL,0,1,NÃO
77661,77661,77661,77661,77661,INCIDENTE,VITÓRIA,ES,SBVT,07/02/2018,07:37:00,SIM,FINALIZADA,0,1,NÃO
50255,50255,50255,50255,50255,INCIDENTE,VITÓRIA,ES,SBVT,24/10/2013,11:46:00,***,FINALIZADA,0,1,NÃO
77377,77377,77377,77377,77377,INCIDENTE,VITÓRIA,ES,SBVT,31/10/2017,21:18:00,SIM,FINALIZADA,0,1,NÃO
45624,45624,45624,45624,45624,INCIDENTE,VITÓRIA,ES,****,07/03/2012,11:45:00,***,FINALIZADA,0,1,NÃO
79811,79811,79811,79811,79811,ACIDENTE,VILA VELHA,ES,SIVU,06/01/2021,13:50:00,NÃO,ATIVA,0,1,NÃO
50532,50532,50532,50532,50532,INCIDENTE,GUARAPARI,ES,SNGA,02/08/2013,14:00:00,***,FINALIZADA,0,1,NÃO
45951,45951,45951,45951,45951,INCIDENTE,VITÓRIA,ES,SBVT,21/06/2012,15:00:00,***,FINALIZADA,0,1,NÃO
80020,80020,80020,80020,80020,INCIDENTE,VITÓRIA,ES,****,13/04/2021,16:30:00,SIM,FINALIZADA,0,1,NÃO
80015,80015,80015,80015,80015,INCIDENTE,VITÓRIA,ES,SBVT,08/04/2021,11:03:00,SIM,FINALIZADA,0,1,NÃO
79132,79132,79132,79132,79132,INCIDENTE,SÃO MATEUS,ES,****,03/01/2020,14:10:00,SIM,FINALIZADA,0,1,NÃO
78330,78330,78330,78330,78330,INCIDENTE GRAVE,VILA VELHA,ES,****,22/11/2018,13:50:00,SIM,NULL,0,1,NÃO
77642,77642,77642,77642,77642,ACIDENTE,LINHARES,ES,****,13/01/2018,17:30:00,SIM,ATIVA,0,1,NÃO
60681,60681,60681,60681,60681,INCIDENTE GRAVE,VILA VELHA,ES,SIVU,05/01/2016,19:10:00,SIM,NULL,0,1,NÃO
80435,80435,80435,80435,80435,INCIDENTE,VITÓRIA,ES,SBVT,12/12/2021,23:30:00,SIM,FINALIZADA,0,1,NÃO
45845,45845,45845,45845,45845,INCIDENTE,VITÓRIA,ES,SBVT,02/05/2012,19:50:00,***,FINALIZADA,0,1,NÃO
66221,66221,66221,66221,66221,ACIDENTE,GUARAPARI,ES,SNGA,28/12/2016,19:00:00,SIM,FINALIZADA,1,1,SIM
66329,66329,66329,66329,66329,INCIDENTE,VITÓRIA,ES,SBVT,26/01/2017,13:00:00,SIM,FINALIZADA,0,1,NÃO
51155,51155,51155,51155,51155,INCIDENTE,VITÓRIA,ES,SBVT,28/01/2014,18:40:00,***,FINALIZADA,0,1,NÃO
49265,49265,49265,49265,49265,INCIDENTE,VITÓRIA,ES,****,27/06/2013,12:21:00,***,FINALIZADA,0,1,NÃO
79843,79843,79843,79843,79843,INCIDENTE,VITÓRIA,ES,SBVT,26/01/2021,17:02:00,SIM,FINALIZADA,0,1,NÃO
79958,79958,79958,79958,79958,INCIDENTE,VITÓRIA,ES,SBVT,07/03/2021,23:40:00,SIM,FINALIZADA,0,1,NÃO
60976,60976,60976,60976,60976,INCIDENTE GRAVE,VILA VELHA,ES,****,03/04/2016,19:30:00,SIM,NULL,0,1,NÃO
79453,79453,79453,79453,79453,INCIDENTE,VITÓRIA,ES,SBVT,21/07/2020,19:50:00,SIM,FINALIZADA,0,1,NÃO
77832,77832,77832,77832,77832,INCIDENTE,VITÓRIA,ES,SBVT,20/04/2018,23:40:00,SIM,FINALIZADA,0,2,NÃO
47767,47767,47767,47767,47767,INCIDENTE,VITÓRIA,ES,SBVT,29/03/2013,15:00:00,***,FINALIZADA,0,1,NÃO
45943,45943,45943,45943,45943,INCIDENTE,VITÓRIA,ES,SBVT,07/06/2012,12:00:00,***,FINALIZADA,0,1,NÃO
49933,49933,49933,49933,49933,INCIDENTE GRAVE,VENDA NOVA DO IMIGRANTE,ES,****,12/10/2013,18:00:00,SIM,FINALIZADA,0,1,NÃO
79212,79212,79212,79212,79212,ACIDENTE,VIANA,ES,****,01/03/2020,15:12:00,SIM,ATIVA,0,1,NÃO
46710,46710,46710,46710,46710,ACIDENTE,VILA VELHA,ES,****,29/11/2012,10:40:00,***,NULL,0,1,NÃO
52053,52053,52053,52053,52053,INCIDENTE,VITÓRIA,ES,SBVT,25/01/2012,13:36:00,***,FINALIZADA,0,1,NÃO
80377,80377,80377,80377,80377,INCIDENTE,VITÓRIA,ES,SBVT,01/11/2021,00:00:00,SIM,FINALIZADA,0,1,NÃO
79206,79206,79206,79206,79206,ACIDENTE,GUARAPARI,ES,SNGA,19/02/2020,18:50:00,SIM,FINALIZADA,2,1,NÃO
53186,53186,53186,53186,53186,INCIDENTE,BRASÍLIA,DF,****,27/03/2015,14:55:00,***,FINALIZADA,0,1,NÃO
80132,80132,80132,80132,80132,INCIDENTE GRAVE,BRASÍLIA,DF,SBBR,17/06/2021,15:30:00,SIM,FINALIZADA,0,1,NÃO
79005,79005,79005,79005,79005,INCIDENTE,BRASÍLIA,DF,*****,10/11/2019,21:34:00,SIM,FINALIZADA,0,1,NÃO
60878,60878,60878,60878,60878,INCIDENTE,BRASÍLIA,DF,SBBR,16/03/2016,22:00:00,SIM,FINALIZADA,0,1,NÃO
50346,50346,50346,50346,50346,ACIDENTE,BRASÍLIA,DF,SIQE,10/12/2013,12:05:00,SIM,FINALIZADA,0,1,NÃO
78298,78298,78298,78298,78298,INCIDENTE,BRASÍLIA,DF,****,04/10/2018,10:40:00,SIM,FINALIZADA,0,1,NÃO
52246,52246,52246,52246,52246,INCIDENTE,BRASÍLIA,DF,SBBR,16/01/2012,16:47:00,***,FINALIZADA,0,1,NÃO
53203,53203,53203,53203,53203,INCIDENTE GRAVE,BRASÍLIA,DF,SBBR,08/04/2015,16:04:00,SIM,FINALIZADA,2,1,NÃO
46516,46516,46516,46516,46516,INCIDENTE,BRASÍLIA,DF,****,29/09/2012,20:50:00,***,FINALIZADA,0,1,NÃO
45392,45392,45392,45392,45392,ACIDENTE,BRASÍLIA,DF,****,19/01/2012,21:30:00,SIM,FINALIZADA,2,1,NÃO
66679,66679,66679,66679,66679,INCIDENTE,BRASÍLIA,DF,****,27/04/2017,12:30:00,SIM,FINALIZADA,0,1,NÃO
46614,46614,46614,46614,46614,INCIDENTE,BRASÍLIA,DF,SBBR,18/11/2012,22:41:00,***,FINALIZADA,0,1,NÃO
78962,78962,78962,78962,78962,INCIDENTE,BRASÍLIA,DF,*****,06/10/2019,15:57:00,NULL,FINALIZADA,0,1,NÃO
53318,53318,53318,53318,53318,INCIDENTE,BRASÍLIA,DF,SBBR,20/04/2015,22:00:00,***,FINALIZADA,0,1,NÃO
66064,66064,66064,66064,66064,INCIDENTE,BRASÍLIA,DF,SBBR,29/11/2016,19:40:00,SIM,FINALIZADA,0,1,NÃO
45400,45400,45400,45400,45400,INCIDENTE GRAVE,BRASÍLIA,DF,SBBR,21/01/2012,14:50:00,SIM,FINALIZADA,4,1,NÃO
46484,46484,46484,46484,46484,INCIDENTE,BRASÍLIA,DF,SBBR,11/10/2012,16:45:00,SIM,FINALIZADA,0,1,NÃO
60679,60679,60679,60679,60679,INCIDENTE,BRASÍLIA,DF,SBBR,19/01/2016,01:35:00,SIM,FINALIZADA,0,1,NÃO
77276,77276,77276,77276,77276,INCIDENTE GRAVE,BRASÍLIA,DF,SBBR,30/11/2017,08:37:00,SIM,FINALIZADA,3,1,SIM
80137,80137,80137,80137,80137,INCIDENTE,BRASÍLIA,DF,SIQE,23/06/2021,13:50:00,SIM,FINALIZADA,0,1,NÃO
52858,52858,52858,52858,52858,INCIDENTE,BRASÍLIA,DF,****,26/12/2014,18:00:00,***,FINALIZADA,0,1,NÃO
51260,51260,51260,51260,51260,INCIDENTE,BRASÍLIA,DF,SBBR,12/02/2014,14:10:00,***,FINALIZADA,0,1,NÃO
66300,66300,66300,66300,66300,INCIDENTE,BRASÍLIA,DF,SBBR,22/01/2017,01:30:00,SIM,FINALIZADA,0,1,NÃO
47060,47060,47060,47060,47060,INCIDENTE,BRASÍLIA,DF,SBBR,31/01/2013,08:35:00,***,FINALIZADA,0,1,NÃO
47938,47938,47938,47938,47938,INCIDENTE,BRASÍLIA,DF,SBBR,13/04/2013,18:00:00,***,FINALIZADA,11,1,NÃO
79368,79368,79368,79368,79368,INCIDENTE,BRASÍLIA,DF,SIQE,30/05/2020,20:26:00,SIM,FINALIZADA,0,1,NÃO
50378,50378,50378,50378,50378,INCIDENTE,BRASÍLIA,DF,SBBR,16/12/2013,16:00:00,***,FINALIZADA,0,1,NÃO
65758,65758,65758,65758,65758,INCIDENTE,BRASÍLIA,DF,****,19/09/2016,18:30:00,SIM,FINALIZADA,0,1,NÃO
79974,79974,79974,79974,79974,INCIDENTE,BRASÍLIA,DF,SBBR,10/03/2021,20:30:00,SIM,FINALIZADA,0,1,NÃO
46217,46217,46217,46217,46217,INCIDENTE,BRASÍLIA,DF,****,01/08/2012,10:33:00,***,FINALIZADA,0,1,NÃO
78593,78593,78593,78593,78593,INCIDENTE,BRASÍLIA,DF,SBBR,15/03/2019,14:10:00,SIM,FINALIZADA,0,1,NÃO
46350,46350,46350,46350,46350,INCIDENTE,BRASÍLIA,DF,SBBR,28/08/2012,18:30:00,***,FINALIZADA,0,1,NÃO
65324,65324,65324,65324,65324,INCIDENTE,BRASÍLIA,DF,****,13/06/2016,20:30:00,SIM,FINALIZADA,0,1,NÃO
78651,78651,78651,78651,78651,INCIDENTE,BRASÍLIA,DF,SBBR,10/04/2019,08:24:00,SIM,FINALIZADA,0,1,NÃO
60787,60787,60787,60787,60787,INCIDENTE,BRASÍLIA,DF,SBBR,23/02/2016,09:30:00,SIM,FINALIZADA,0,1,NÃO
52699,52699,52699,52699,52699,INCIDENTE,BRASÍLIA,DF,SBBR,09/10/2014,20:10:00,***,FINALIZADA,5,1,NÃO
53502,53502,53502,53502,53502,INCIDENTE,BRASÍLIA,DF,SBBR,08/10/2015,11:20:00,***,FINALIZADA,0,1,NÃO
46819,46819,46819,46819,46819,INCIDENTE,BRASÍLIA,DF,SBBR,07/01/2013,20:58:00,***,FINALIZADA,0,1,NÃO
79851,79851,79851,79851,79851,INCIDENTE GRAVE,BRASÍLIA,DF,****,29/01/2021,12:15:00,SIM,FINALIZADA,0,1,NÃO
78872,78872,78872,78872,78872,INCIDENTE,BRASÍLIA,DF,*****,18/07/2019,01:00:00,SIM,FINALIZADA,0,1,NÃO
51131,51131,51131,51131,51131,INCIDENTE,BRASÍLIA,DF,SBBR,14/01/2014,17:48:00,***,FINALIZADA,0,1,NÃO
45779,45779,45779,45779,45779,INCIDENTE,BRASÍLIA,DF,****,12/04/2012,19:00:00,***,FINALIZADA,0,1,NÃO
53512,53512,53512,53512,53512,INCIDENTE,BRASÍLIA,DF,SBBR,03/10/2015,14:10:00,***,FINALIZADA,0,1,NÃO
51768,51768,51768,51768,51768,INCIDENTE,BRASÍLIA,DF,SBBR,27/01/2014,01:00:00,***,FINALIZADA,0,1,NÃO
77695,77695,77695,77695,77695,INCIDENTE GRAVE,BRASÍLIA,DF,SBBR,22/02/2018,11:00:00,SIM,FINALIZADA,2,1,NÃO
79651,79651,79651,79651,79651,ACIDENTE,BRASÍLIA,DF,SSGP,30/10/2020,14:00:00,SIM,ATIVA,0,1,SIM
60846,60846,60846,60846,60846,INCIDENTE,BRASÍLIA,DF,SBBR,02/03/2016,14:00:00,SIM,FINALIZADA,0,2,NÃO
51460,51460,51460,51460,51460,INCIDENTE,BRASÍLIA,DF,SBBR,07/05/2014,20:09:00,***,FINALIZADA,0,1,NÃO
49517,49517,49517,49517,49517,INCIDENTE,BRASÍLIA,DF,SBBR,06/08/2013,07:30:00,***,FINALIZADA,0,1,NÃO
78517,78517,78517,78517,78517,INCIDENTE,BRASÍLIA,DF,SBBR,05/02/2019,19:05:00,SIM,FINALIZADA,0,1,NÃO
46604,46604,46604,46604,46604,INCIDENTE,BRASÍLIA,DF,SBBR,01/11/2012,18:00:00,***,FINALIZADA,0,1,NÃO
46219,46219,46219,46219,46219,INCIDENTE,BRASÍLIA,DF,SBBR,06/08/2012,22:02:00,***,FINALIZADA,4,1,NÃO
49831,49831,49831,49831,49831,INCIDENTE,BRASÍLIA,DF,****,03/10/2013,16:22:00,***,FINALIZADA,0,1,NÃO
47144,47144,47144,47144,47144,INCIDENTE,BRASÍLIA,DF,SBBR,22/02/2013,19:05:00,***,FINALIZADA,0,1,NÃO
51436,51436,51436,51436,51436,ACIDENTE,BRASÍLIA,DF,****,19/05/2014,18:00:00,***,NULL,0,2,NÃO
80331,80331,80331,80331,80331,INCIDENTE,BRASÍLIA,DF,SBBR,14/10/2021,14:05:00,SIM,FINALIZADA,0,1,NÃO
60662,60662,60662,60662,60662,INCIDENTE GRAVE,BRASÍLIA,DF,SBBR,18/01/2016,17:59:00,SIM,FINALIZADA,2,1,NÃO
53328,53328,53328,53328,53328,INCIDENTE,BRASÍLIA,DF,****,05/06/2015,00:35:00,***,FINALIZADA,0,1,NÃO
65674,65674,65674,65674,65674,INCIDENTE,BRASÍLIA,DF,SBBR,13/09/2016,23:00:00,SIM,FINALIZADA,0,1,NÃO
78597,78597,78597,78597,78597,INCIDENTE,BRASÍLIA,DF,****,16/03/2019,22:10:00,SIM,FINALIZADA,0,1,NÃO
77803,77803,77803,77803,77803,INCIDENTE GRAVE,BRASÍLIA,DF,SBBR,09/04/2018,00:32:00,SIM,FINALIZADA,9,2,NÃO
52338,52338,52338,52338,52338,INCIDENTE,BRASÍLIA,DF,SBBR,13/09/2014,18:30:00,***,FINALIZADA,0,1,NÃO
78916,78916,78916,78916,78916,INCIDENTE,BRASÍLIA,DF,*****,27/08/2019,21:15:00,SIM,FINALIZADA,0,1,NÃO
46026,46026,46026,46026,46026,INCIDENTE GRAVE,BRASÍLIA,DF,SIQE,22/06/2012,12:30:00,SIM,FINALIZADA,1,1,NÃO
80290,80290,80290,80290,80290,INCIDENTE,BRASÍLIA,DF,SBBR,10/09/2021,14:45:00,SIM,FINALIZADA,0,1,NÃO
80044,80044,80044,80044,80044,INCIDENTE,BRASÍLIA,DF,SBBR,20/04/2021,10:56:00,SIM,FINALIZADA,0,1,NÃO
79037,79037,79037,79037,79037,INCIDENTE,BRASÍLIA,DF,SBBR,19/12/2019,21:40:00,SIM,FINALIZADA,0,1,NÃO
48893,48893,48893,48893,48893,INCIDENTE,BRASÍLIA,DF,SBBR,28/06/2013,18:00:00,***,FINALIZADA,0,1,NÃO
80304,80304,80304,80304,80304,INCIDENTE,BRASÍLIA,DF,SBBR,16/09/2021,15:34:00,SIM,FINALIZADA,0,1,NÃO
79136,79136,79136,79136,79136,INCIDENTE,BRASÍLIA,DF,****,12/01/2020,02:32:00,SIM,FINALIZADA,0,1,NÃO
79876,79876,79876,79876,79876,INCIDENTE,BRASÍLIA,DF,SBBR,04/02/2021,00:20:00,SIM,FINALIZADA,0,1,NÃO
